query,expected_answer,generated_answer,cosine_similarity,result,cosine_check,expected_check
"I have symptoms such as chills, diarrhea, headache, high fever, muscle pain, nausea, vomiting. What the name of the disease?",Malaria,Typhoid,0.0,False,False,False
"I have symptoms such as yellowish skin, loss of appetite, acute liver failure, nausea, vomiting, joint pain, fatigue, dark urine, high fever, yellowing of eyes, stomach bleeding, abdominal pain. What the name of the disease?",Hepatitis E,Jaundice,0.0,False,False,False
"I have symptoms such as itching, dischromic patches, skin rash. What the name of the disease?",Fungal infection,Psoriasis,0.0,False,False,False
"I have symptoms such as itching, nodal skin eruptions, skin rash. What the name of the disease?",Fungal infection,Impetigo,0.0,False,False,False
"I have symptoms such as headache, palpitations, nausea, fatigue, slurred speech, anxiety, drying and tingling lips, vomiting, sweating, irritability. What the name of the disease?",Hypoglycemia,Hypoglycemia,1.0,True,True,True
"I have symptoms such as acute liver failure, dark urine, high fever, joint pain, nausea, fatigue, loss of appetite, abdominal pain, stomach bleeding, vomiting, coma, yellowing of eyes. What the name of the disease?",Hepatitis E,Hepatitis E,1.0,True,True,True
"I have symptoms such as back pain, dizziness, loss of balance, neck pain, weakness in limbs. What the name of the disease?",Cervical spondylosis,Cervical spondylosis,1.0000000000000002,True,True,True
"I have symptoms such as chest pain, chills, congestion, continuous sneezing, fatigue, headache, high fever, loss of smell, malaise, muscle pain, phlegm, redness of eyes, runny nose, sinus pressure, swelled lymph nodes, throat irritation. What the name of the disease?",Common Cold,Common Cold,1.0000000000000002,True,True,True
"I have symptoms such as abdominal pain, indigestion, internal itching, loss of appetite, passage of gases, vomiting. What the name of the disease?",Peptic ulcer disease,GERD,0.0,False,False,False
"I have symptoms such as chills, malaise, muscle pain, vomiting, red spots over body, pain behind the eyes, loss of appetite, fatigue, back pain, nausea, headache. What the name of the disease?",Dengue,Dengue,1.0,True,True,True
"I have symptoms such as muscle wasting, high fever, extra marital contacts. What the name of the disease?",AIDS,AIDS,1.0,True,True,True
"I have symptoms such as loss of balance, lack of concentration, headache, chest pain. What the name of the disease?",Hypertension,Hypertension,1.0,True,True,True
What is the description of the disease Urinary tract infection?,"Urinary tract infection: An infection of the kidney, ureter, bladder, or urethra. Abbreviated UTI. Not everyone with a UTI has symptoms, but common symptoms include a frequent urge to urinate and pain or burning when urinating.",Abbreviated UTI,0.3047380022984822,False,False,False
"I have symptoms such as dark urine, fatigue, high fever, itching, vomiting, weight loss, yellowish skin. What the name of the disease?",Jaundice,Jaundice,1.0,True,True,True
"What is the disease name based on this description: Hepatitis D, also known as the hepatitis delta virus, is an infection that causes the liver to become inflamed. This swelling can impair liver function and cause long-term liver problems, including liver scarring and cancer. The condition is caused by the hepatitis D virus (HDV).?",Hepatitis D,Hepatitis D virus,0.5797386715376658,True,False,True
"I have symptoms such as abdominal pain, fatigue, dark urine, joint pain, yellowing of eyes, stomach bleeding, nausea, vomiting, coma, acute liver failure, loss of appetite, yellowish skin. What the name of the disease?",Hepatitis E,Hepatitis E,1.0,True,True,True
What is the description of the disease Drug Reaction?,An adverse drug reaction (ADR) is an injury caused by taking medication. ADRs may occur following a single dose or prolonged administration of a drug or result from the combination of two or more drugs.,adverse drug reaction,0.3868936119884499,False,False,False
"I have symptoms such as abnormal menstruation, brittle nails, cold hands and feets, depression, dizziness, enlarged thyroid, fatigue, irritability, lethargy, mood swings, swollen extremeties, weight gain. What the name of the disease?",Hypothyroidism,Hypothyroidism,1.0,True,True,True
"I have symptoms such as acidity, chest pain, cough, stomach pain, ulcers on tongue. What the name of the disease?",GERD,GERD,1.0,True,True,True
"What is the disease name based on this description: Acne vulgaris is the formation of comedones, papules, pustules, nodules, and/or cysts as a result of obstruction and inflammation of pilosebaceous units (hair follicles and their accompanying sebaceous gland). Acne develops on the face and upper trunk. It most often affects adolescents.?",Acne,Acne vulgaris,0.5797386715376658,True,False,True
"I have symptoms such as chills, rusty sputum, high fever, fast heart rate, cough, chest pain, fatigue, malaise. What the name of the disease?",Pneumonia,Pneumonia,1.0,True,True,True
"I have symptoms such as itching, skin rash, nodal skin eruptions. What the name of the disease?",Fungal infection,Impetigo,0.0,False,False,False
"I have symptoms such as movement stiffness, muscle weakness, painful walking, stiff neck, swelling joints. What the name of the disease?",Arthritis,Arthritis,1.0,True,True,True
"I have symptoms such as abdominal pain, dark urine, fatigue, joint pain, loss of appetite, nausea, vomiting, yellowish skin. What the name of the disease?",Hepatitis D,Jaundice,0.0,False,False,False
"I have symptoms such as skin rash, blister, red sore around nose. What the name of the disease?",Impetigo,Impetigo,1.0,True,True,True
"I have symptoms such as blurred and distorted vision, drying and tingling lips, headache, irritability, fatigue, palpitations, nausea, vomiting. What the name of the disease?",Hypoglycemia,Hypoglycemia,1.0,True,True,True
"I have symptoms such as dark urine, yellowish skin, fatigue, itching, abdominal pain, high fever. What the name of the disease?",Jaundice,Jaundice,1.0,True,True,True
"I have symptoms such as burning micturition, foul smell of urine, bladder discomfort. What the name of the disease?",Urinary tract infection,Urinary tract infection,1.0000000000000002,True,True,True
"I have symptoms such as pain behind the eyes, malaise, muscle pain, high fever, back pain, skin rash, vomiting, fatigue, nausea, red spots over body, joint pain, loss of appetite. What the name of the disease?",Dengue,Dengue,1.0,True,True,True
"I have symptoms such as abnormal menstruation, diarrhea, excessive hunger, fast heart rate, fatigue, irritability, mood swings, muscle weakness, restlessness, weight loss. What the name of the disease?",Hyperthyroidism,Hyperthyroidism,1.0,True,True,True
"I have symptoms such as fatigue, abdominal pain, high fever, stomach bleeding, nausea, yellowing of eyes, vomiting, yellowish skin, coma, acute liver failure, dark urine, loss of appetite. What the name of the disease?",Hepatitis E,Hepatitis B,1.0,True,True,False
"I have symptoms such as dark urine, loss of appetite, joint pain, coma, yellowish skin, stomach bleeding, yellowing of eyes, vomiting, fatigue. What the name of the disease?",Hepatitis E,Hepatitis E,1.0,True,True,True
"I have symptoms such as blood in sputum, chest pain, chills, cough, fatigue, high fever, loss of appetite, malaise, mild fever, phlegm, sweating, swelled lymph nodes, vomiting, weight loss, yellowing of eyes. What the name of the disease?",Tuberculosis,Jaundice,0.0,False,False,False
"I have symptoms such as weakness of one body side, vomiting, altered sensorium. What the name of the disease?",Paralysis (brain hemorrhage),Gastroenteritis,0.0,False,False,False
"I have symptoms such as nausea, joint pain, back pain, chills, red spots over body, high fever, pain behind the eyes, malaise, muscle pain, skin rash, headache. What the name of the disease?",Dengue,Dengue,1.0,True,True,True
"I have symptoms such as breathlessness, family history, fatigue, high fever, mucoid sputum. What the name of the disease?",Bronchial Asthma,Bronchial Asthma,1.0000000000000002,True,True,True
"I have symptoms such as altered sensorium, weakness of one body side, vomiting. What the name of the disease?",Paralysis (brain hemorrhage),Gastroenteritis,0.0,False,False,False
"I have symptoms such as nausea, high fever, stomach bleeding, coma, fatigue, abdominal pain, loss of appetite, acute liver failure, yellowing of eyes, yellowish skin. What the name of the disease?",Hepatitis E,Hepatitis B,1.0,True,True,False
"I have symptoms such as anxiety, blurred and distorted vision, drying and tingling lips, excessive hunger, fatigue, headache, irritability, nausea, palpitations, slurred speech, sweating. What the name of the disease?",Hypoglycemia,Hypoglycemia,1.0,True,True,True
"I have symptoms such as abdominal pain, itching, loss of appetite, nausea, vomiting, yellowing of eyes. What the name of the disease?",Chronic cholestasis,cholestasis,0.5797386715376658,False,False,False
What is the disease name based on this description: Benign paroxysmal positional vertigo (BPPV) is one of the most common causes of vertigo — the sudden sensation that you're spinning or that the inside of your head is spinning. Benign paroxysmal positional vertigo causes brief episodes of mild to intense dizziness.?,(vertigo) Paroymsal  Positional Vertigo,Benign paroxysmal positional vertigo,0.4656462190988998,False,False,False
"I have symptoms such as indigestion, headache, blurred and distorted vision, depression, acidity, stiff neck. What the name of the disease?",Migraine,Migraine,1.0,True,True,True
"I have symptoms such as fatigue, loss of appetite, nausea, yellowing of eyes, yellowish skin. What the name of the disease?",Hepatitis C,Jaundice Yellow staining,0.0,False,False,False
"I have symptoms such as headache, loss of balance, spinning movements, unsteadiness, vomiting. What the name of the disease?",(vertigo) Paroymsal  Positional Vertigo,Benign paroxysmal positional vertigo,0.4656462190988998,False,False,False
"I have symptoms such as blood in sputum, breathlessness, chest pain, cough, fatigue, high fever, loss of appetite, malaise, mild fever, phlegm, sweating, swelled lymph nodes, vomiting, weight loss, yellowing of eyes. What the name of the disease?",Tuberculosis,Jaundice,0.0,False,False,False
What is the description of the disease Tuberculosis?,"Tuberculosis (TB) is an infectious disease usually caused by Mycobacterium tuberculosis (MTB) bacteria. Tuberculosis generally affects the lungs, but can also affect other parts of the body. Most infections show no symptoms, in which case it is known as latent tuberculosis.",infectious disease,0.17253441238958053,False,False,False
"I have symptoms such as spotting urination, burning micturition, itching, skin rash. What the name of the disease?",Drug Reaction,Urinary tract infection,0.0,False,False,False
"I have symptoms such as muscle pain, nausea, headache, chills, diarrhea, vomiting, high fever. What the name of the disease?",Malaria,Typhoid,0.0,False,False,False
"What is the disease name based on this description: Gastroenteritis is an inflammation of the digestive tract, particularly the stomach, and large and small intestines. Viral and bacterial gastroenteritis are intestinal infections associated with symptoms of diarrhea , abdominal cramps, nausea , and vomiting .?",Gastroenteritis,gastroenteritis,1.0,True,True,True
"What is the disease name based on this description: Psoriasis is a common skin disorder that forms thick, red, bumpy patches covered with silvery scales. They can pop up anywhere, but most appear on the scalp, elbows, knees, and lower back. Psoriasis can't be passed from person to person. It does sometimes happen in members of the same family.?",Psoriasis,Psoriasis,1.0,True,True,True
"I have symptoms such as unsteadiness, nausea, spinning movements, vomiting, loss of balance. What the name of the disease?",(vertigo) Paroymsal  Positional Vertigo,(vertigo) Paroymsal Positional Vertigo,1.0000000000000002,True,True,True
"I have symptoms such as abdominal pain, belly pain, chills, constipation, diarrhea, fatigue, high fever, nausea, toxic look (typhos), vomiting. What the name of the disease?",Typhoid,Typhoid,1.0,True,True,True
"I have symptoms such as unsteadiness, vomiting, loss of balance, nausea. What the name of the disease?",(vertigo) Paroymsal  Positional Vertigo,Hypoglycemia,0.0,False,False,False
"I have symptoms such as abdominal pain, dark urine, fatigue, high fever, vomiting, weight loss, yellowish skin. What the name of the disease?",Jaundice,Jaundice,1.0,True,True,True
What is the description of the disease Fungal infection?,"In humans, fungal infections occur when an invading fungus takes over an area of the body and is too much for the immune system to handle. Fungi can live in the air, soil, water, and plants. There are also some fungi that live naturally in the human body. Like many microbes, there are helpful fungi and harmful fungi.","rusty sputum, sweating",0.0,False,False,False
"I have symptoms such as altered sensorium, headache, weakness of one body side. What the name of the disease?",Paralysis (brain hemorrhage),Paralysis,0.4494364165239821,False,False,False
"I have symptoms such as blurred and distorted vision, indigestion, visual disturbances, depression, stiff neck, irritability. What the name of the disease?",Migraine,Migraine,1.0,True,True,True
"What is the disease name based on this description: Hepatitis B is an infection of your liver. It can cause scarring of the organ, liver failure, and cancer. It can be fatal if it isn't treated. It's spread when people come in contact with the blood, open sores, or body fluids of someone who has the hepatitis B virus.?",Hepatitis B,Hepatitis B virus,0.5797386715376658,True,False,True
"I have symptoms such as breathlessness, chest pain, chills, cough, fast heart rate, fatigue, high fever, malaise, rusty sputum, sweating. What the name of the disease?",Pneumonia,Pneumonia,1.0,True,True,True
"I have symptoms such as dizziness, neck pain, back pain, loss of balance, weakness in limbs. What the name of the disease?",Cervical spondylosis,Cervical spondylosis,1.0000000000000002,True,True,True
"I have symptoms such as back pain, chills, fatigue, headache, high fever, loss of appetite, malaise, muscle pain, nausea, pain behind the eyes, red spots over body, skin rash, vomiting. What the name of the disease?",Dengue,Dengue,1.0,True,True,True
"I have symptoms such as prominent veins on calf, bruising, swollen blood vessels, swollen legs, obesity, fatigue. What the name of the disease?",Varicose veins,Varicose veins,1.0000000000000002,True,True,True
"I have symptoms such as abdominal pain, itching, loss of appetite, nausea, vomiting, yellowing of eyes, yellowish skin. What the name of the disease?",Chronic cholestasis,Jaundice,0.0,False,False,False
"I have symptoms such as acidity, blurred and distorted vision, depression, excessive hunger, headache, indigestion, irritability, stiff neck, visual disturbances. What the name of the disease?",Migraine,Migraine,1.0,True,True,True
"I have symptoms such as chills, diarrhea, headache, high fever, muscle pain, nausea, sweating, vomiting. What the name of the disease?",Malaria,Typhoid,0.0,False,False,False
"I have symptoms such as movement stiffness, muscle weakness, stiff neck, swelling joints. What the name of the disease?",Arthritis,Arthritis,1.0,True,True,True
"I have symptoms such as obesity, polyuria, excessive hunger, lethargy, blurred and distorted vision, fatigue, restlessness. What the name of the disease?",Diabetes,Diabetes,1.0,True,True,True
"I have symptoms such as chills, diarrhea, headache, muscle pain, nausea, sweating, vomiting. What the name of the disease?",Malaria,Typhoid,0.0,False,False,False
