Question,qtype
"I suffer from weakness_in_limbs, acidity, lack_of_concentration, breathlessness, ulcers_on_tongue, small_dents_in_nails, what could be wrong?",symptoms
"Having weakness_in_limbs, acidity, lack_of_concentration, breathlessness, ulcers_on_tongue, small_dents_in_nails, could you tell me the disease?",symptoms
"If I'm experiencing weakness_in_limbs, acidity, lack_of_concentration, breathlessness, ulcers_on_tongue, small_dents_in_nails, what is the diagnosis?",symptoms
"My symptoms are weakness_in_limbs, acidity, lack_of_concentration, breathlessness, ulcers_on_tongue, small_dents_in_nails, what disease do I have?",symptoms
"What illness matches these symptoms: weakness_in_limbs, acidity, lack_of_concentration, breathlessness, ulcers_on_tongue, small_dents_in_nails?",symptoms
"Could weakness_in_limbs, acidity, lack_of_concentration, breathlessness, ulcers_on_tongue, small_dents_in_nails be signs of a specific disease?",symptoms
"What might be the condition if I have weakness_in_limbs, acidity, lack_of_concentration, breathlessness, ulcers_on_tongue, small_dents_in_nails?",symptoms
"Please identify the disease with these symptoms: weakness_in_limbs, acidity, lack_of_concentration, breathlessness, ulcers_on_tongue, small_dents_in_nails",symptoms
"I have pain_in_anal_region, abnormal_menstruation, spotting_ urination, small_dents_in_nails, throat_irritation, irritation_in_anus, belly_pain, blood_in_sputum, what is the name of this disease?",symptoms
"I feel pain_in_anal_region, abnormal_menstruation, spotting_ urination, small_dents_in_nails, throat_irritation, irritation_in_anus, belly_pain, blood_in_sputum, what disease is this?",symptoms
"Experiencing pain_in_anal_region, abnormal_menstruation, spotting_ urination, small_dents_in_nails, throat_irritation, irritation_in_anus, belly_pain, blood_in_sputum, what might this indicate?",symptoms
"With symptoms like pain_in_anal_region, abnormal_menstruation, spotting_ urination, small_dents_in_nails, throat_irritation, irritation_in_anus, belly_pain, blood_in_sputum, what could be the illness?",symptoms
"What disease causes pain_in_anal_region, abnormal_menstruation, spotting_ urination, small_dents_in_nails, throat_irritation, irritation_in_anus, belly_pain, blood_in_sputum?",symptoms
"Which condition includes pain_in_anal_region, abnormal_menstruation, spotting_ urination, small_dents_in_nails, throat_irritation, irritation_in_anus, belly_pain, blood_in_sputum as symptoms?",symptoms
"I suffer from pain_in_anal_region, abnormal_menstruation, spotting_ urination, small_dents_in_nails, throat_irritation, irritation_in_anus, belly_pain, blood_in_sputum, what could be wrong?",symptoms
"Having pain_in_anal_region, abnormal_menstruation, spotting_ urination, small_dents_in_nails, throat_irritation, irritation_in_anus, belly_pain, blood_in_sputum, could you tell me the disease?",symptoms
"If I'm experiencing pain_in_anal_region, abnormal_menstruation, spotting_ urination, small_dents_in_nails, throat_irritation, irritation_in_anus, belly_pain, blood_in_sputum, what is the diagnosis?",symptoms
"My symptoms are pain_in_anal_region, abnormal_menstruation, spotting_ urination, small_dents_in_nails, throat_irritation, irritation_in_anus, belly_pain, blood_in_sputum, what disease do I have?",symptoms
"What illness matches these symptoms: pain_in_anal_region, abnormal_menstruation, spotting_ urination, small_dents_in_nails, throat_irritation, irritation_in_anus, belly_pain, blood_in_sputum?",symptoms
"Could pain_in_anal_region, abnormal_menstruation, spotting_ urination, small_dents_in_nails, throat_irritation, irritation_in_anus, belly_pain, blood_in_sputum be signs of a specific disease?",symptoms
"What might be the condition if I have pain_in_anal_region, abnormal_menstruation, spotting_ urination, small_dents_in_nails, throat_irritation, irritation_in_anus, belly_pain, blood_in_sputum?",symptoms
"Please identify the disease with these symptoms: pain_in_anal_region, abnormal_menstruation, spotting_ urination, small_dents_in_nails, throat_irritation, irritation_in_anus, belly_pain, blood_in_sputum",symptoms
"I have silver_like_dusting, abnormal_menstruation, pain_during_bowel_movements, red_spots_over_body, pain_behind_the_eyes, rusty_sputum, painful_walking, yellowish_skin, spinning_movements, cold_hands_and_feets, red_sore_around_nose, internal_itching, family_history, swelled_lymph_nodes, diarrhoea, loss_of_smell, muscle_pain, what is the name of this disease?",symptoms
"I feel silver_like_dusting, abnormal_menstruation, pain_during_bowel_movements, red_spots_over_body, pain_behind_the_eyes, rusty_sputum, painful_walking, yellowish_skin, spinning_movements, cold_hands_and_feets, red_sore_around_nose, internal_itching, family_history, swelled_lymph_nodes, diarrhoea, loss_of_smell, muscle_pain, what disease is this?",symptoms
"Experiencing silver_like_dusting, abnormal_menstruation, pain_during_bowel_movements, red_spots_over_body, pain_behind_the_eyes, rusty_sputum, painful_walking, yellowish_skin, spinning_movements, cold_hands_and_feets, red_sore_around_nose, internal_itching, family_history, swelled_lymph_nodes, diarrhoea, loss_of_smell, muscle_pain, what might this indicate?",symptoms
"With symptoms like silver_like_dusting, abnormal_menstruation, pain_during_bowel_movements, red_spots_over_body, pain_behind_the_eyes, rusty_sputum, painful_walking, yellowish_skin, spinning_movements, cold_hands_and_feets, red_sore_around_nose, internal_itching, family_history, swelled_lymph_nodes, diarrhoea, loss_of_smell, muscle_pain, what could be the illness?",symptoms
"What disease causes silver_like_dusting, abnormal_menstruation, pain_during_bowel_movements, red_spots_over_body, pain_behind_the_eyes, rusty_sputum, painful_walking, yellowish_skin, spinning_movements, cold_hands_and_feets, red_sore_around_nose, internal_itching, family_history, swelled_lymph_nodes, diarrhoea, loss_of_smell, muscle_pain?",symptoms
"Which condition includes silver_like_dusting, abnormal_menstruation, pain_during_bowel_movements, red_spots_over_body, pain_behind_the_eyes, rusty_sputum, painful_walking, yellowish_skin, spinning_movements, cold_hands_and_feets, red_sore_around_nose, internal_itching, family_history, swelled_lymph_nodes, diarrhoea, loss_of_smell, muscle_pain as symptoms?",symptoms
"I suffer from silver_like_dusting, abnormal_menstruation, pain_during_bowel_movements, red_spots_over_body, pain_behind_the_eyes, rusty_sputum, painful_walking, yellowish_skin, spinning_movements, cold_hands_and_feets, red_sore_around_nose, internal_itching, family_history, swelled_lymph_nodes, diarrhoea, loss_of_smell, muscle_pain, what could be wrong?",symptoms
"Having silver_like_dusting, abnormal_menstruation, pain_during_bowel_movements, red_spots_over_body, pain_behind_the_eyes, rusty_sputum, painful_walking, yellowish_skin, spinning_movements, cold_hands_and_feets, red_sore_around_nose, internal_itching, family_history, swelled_lymph_nodes, diarrhoea, loss_of_smell, muscle_pain, could you tell me the disease?",symptoms
"If I'm experiencing silver_like_dusting, abnormal_menstruation, pain_during_bowel_movements, red_spots_over_body, pain_behind_the_eyes, rusty_sputum, painful_walking, yellowish_skin, spinning_movements, cold_hands_and_feets, red_sore_around_nose, internal_itching, family_history, swelled_lymph_nodes, diarrhoea, loss_of_smell, muscle_pain, what is the diagnosis?",symptoms
"My symptoms are silver_like_dusting, abnormal_menstruation, pain_during_bowel_movements, red_spots_over_body, pain_behind_the_eyes, rusty_sputum, painful_walking, yellowish_skin, spinning_movements, cold_hands_and_feets, red_sore_around_nose, internal_itching, family_history, swelled_lymph_nodes, diarrhoea, loss_of_smell, muscle_pain, what disease do I have?",symptoms
"What illness matches these symptoms: silver_like_dusting, abnormal_menstruation, pain_during_bowel_movements, red_spots_over_body, pain_behind_the_eyes, rusty_sputum, painful_walking, yellowish_skin, spinning_movements, cold_hands_and_feets, red_sore_around_nose, internal_itching, family_history, swelled_lymph_nodes, diarrhoea, loss_of_smell, muscle_pain?",symptoms
"Could silver_like_dusting, abnormal_menstruation, pain_during_bowel_movements, red_spots_over_body, pain_behind_the_eyes, rusty_sputum, painful_walking, yellowish_skin, spinning_movements, cold_hands_and_feets, red_sore_around_nose, internal_itching, family_history, swelled_lymph_nodes, diarrhoea, loss_of_smell, muscle_pain be signs of a specific disease?",symptoms
"What might be the condition if I have silver_like_dusting, abnormal_menstruation, pain_during_bowel_movements, red_spots_over_body, pain_behind_the_eyes, rusty_sputum, painful_walking, yellowish_skin, spinning_movements, cold_hands_and_feets, red_sore_around_nose, internal_itching, family_history, swelled_lymph_nodes, diarrhoea, loss_of_smell, muscle_pain?",symptoms
"Please identify the disease with these symptoms: silver_like_dusting, abnormal_menstruation, pain_during_bowel_movements, red_spots_over_body, pain_behind_the_eyes, rusty_sputum, painful_walking, yellowish_skin, spinning_movements, cold_hands_and_feets, red_sore_around_nose, internal_itching, family_history, swelled_lymph_nodes, diarrhoea, loss_of_smell, muscle_pain",symptoms
"I have congestion, small_dents_in_nails, mild_fever, yellow_urine, stomach_pain, indigestion, abdominal_pain, yellowish_skin, blood_in_sputum, swollen_extremeties, diarrhoea, ulcers_on_tongue, what is the name of this disease?",symptoms
"I feel congestion, small_dents_in_nails, mild_fever, yellow_urine, stomach_pain, indigestion, abdominal_pain, yellowish_skin, blood_in_sputum, swollen_extremeties, diarrhoea, ulcers_on_tongue, what disease is this?",symptoms
"Experiencing congestion, small_dents_in_nails, mild_fever, yellow_urine, stomach_pain, indigestion, abdominal_pain, yellowish_skin, blood_in_sputum, swollen_extremeties, diarrhoea, ulcers_on_tongue, what might this indicate?",symptoms
"With symptoms like congestion, small_dents_in_nails, mild_fever, yellow_urine, stomach_pain, indigestion, abdominal_pain, yellowish_skin, blood_in_sputum, swollen_extremeties, diarrhoea, ulcers_on_tongue, what could be the illness?",symptoms
"What disease causes congestion, small_dents_in_nails, mild_fever, yellow_urine, stomach_pain, indigestion, abdominal_pain, yellowish_skin, blood_in_sputum, swollen_extremeties, diarrhoea, ulcers_on_tongue?",symptoms
"Which condition includes congestion, small_dents_in_nails, mild_fever, yellow_urine, stomach_pain, indigestion, abdominal_pain, yellowish_skin, blood_in_sputum, swollen_extremeties, diarrhoea, ulcers_on_tongue as symptoms?",symptoms
"I suffer from congestion, small_dents_in_nails, mild_fever, yellow_urine, stomach_pain, indigestion, abdominal_pain, yellowish_skin, blood_in_sputum, swollen_extremeties, diarrhoea, ulcers_on_tongue, what could be wrong?",symptoms
"Having congestion, small_dents_in_nails, mild_fever, yellow_urine, stomach_pain, indigestion, abdominal_pain, yellowish_skin, blood_in_sputum, swollen_extremeties, diarrhoea, ulcers_on_tongue, could you tell me the disease?",symptoms
"If I'm experiencing congestion, small_dents_in_nails, mild_fever, yellow_urine, stomach_pain, indigestion, abdominal_pain, yellowish_skin, blood_in_sputum, swollen_extremeties, diarrhoea, ulcers_on_tongue, what is the diagnosis?",symptoms
"My symptoms are congestion, small_dents_in_nails, mild_fever, yellow_urine, stomach_pain, indigestion, abdominal_pain, yellowish_skin, blood_in_sputum, swollen_extremeties, diarrhoea, ulcers_on_tongue, what disease do I have?",symptoms
"What illness matches these symptoms: congestion, small_dents_in_nails, mild_fever, yellow_urine, stomach_pain, indigestion, abdominal_pain, yellowish_skin, blood_in_sputum, swollen_extremeties, diarrhoea, ulcers_on_tongue?",symptoms
"Could congestion, small_dents_in_nails, mild_fever, yellow_urine, stomach_pain, indigestion, abdominal_pain, yellowish_skin, blood_in_sputum, swollen_extremeties, diarrhoea, ulcers_on_tongue be signs of a specific disease?",symptoms
"What might be the condition if I have congestion, small_dents_in_nails, mild_fever, yellow_urine, stomach_pain, indigestion, abdominal_pain, yellowish_skin, blood_in_sputum, swollen_extremeties, diarrhoea, ulcers_on_tongue?",symptoms
"Please identify the disease with these symptoms: congestion, small_dents_in_nails, mild_fever, yellow_urine, stomach_pain, indigestion, abdominal_pain, yellowish_skin, blood_in_sputum, swollen_extremeties, diarrhoea, ulcers_on_tongue",symptoms
"I have increased_appetite, loss_of_smell, high_fever, chills, fluid_overload, anxiety, belly_pain, phlegm, obesity, swollen_blood_vessels, abnormal_menstruation, passage_of_gases, itching, what is the name of this disease?",symptoms
"I feel increased_appetite, loss_of_smell, high_fever, chills, fluid_overload, anxiety, belly_pain, phlegm, obesity, swollen_blood_vessels, abnormal_menstruation, passage_of_gases, itching, what disease is this?",symptoms
"Experiencing increased_appetite, loss_of_smell, high_fever, chills, fluid_overload, anxiety, belly_pain, phlegm, obesity, swollen_blood_vessels, abnormal_menstruation, passage_of_gases, itching, what might this indicate?",symptoms
